589 3607 0 NaN
590 3607 0 NaN
591 3607 0 NaN
592 3607 0 NaN
593 3607 0 NaN
594 3607 0 NaN
595 3607 0 NaN
596 3607 0 NaN
597 3607 0 NaN
598 3607 0 NaN
599 3607 0 NaN
600 3607 0 NaN
601 3607 0 NaN
602 3607 0 NaN
603 3607 0 3.93
604 3607 0 3.9117
605 3607 0 NaN
606 3607 0 NaN
607 3607 0 NaN
608 3607 0 NaN
609 3607 0 NaN
610 3607 0 NaN
611 3607 0 3.7671
612 3607 0 NaN
613 3607 0 NaN
614 3607 0 NaN
615 3607 0 NaN
616 3607 0 NaN
617 3607 0 NaN
618 3607 0 NaN
619 3607 0 NaN
620 3607 0 NaN
621 3607 0 NaN
622 3607 0 NaN
623 3607 0 NaN
624 3607 0 NaN
625 3607 0 4.3254
626 3607 0 4.2064
627 3607 0 3.9821
628 3607 0 3.7694
629 3607 0 NaN
630 3607 0 NaN
631 3607 0 NaN
632 3607 0 NaN
633 3607 0 NaN
634 3607 0 NaN
635 3607 0 NaN
636 3607 0 NaN
637 3607 0 NaN
638 3607 0 NaN
639 3607 0 NaN
640 3607 0 NaN
641 3607 0 NaN
642 3607 0 NaN
643 3607 0 NaN
644 3607 0 NaN
645 3607 0 NaN
646 3607 0 NaN
647 3607 0 NaN
648 3607 0 NaN
649 3607 0 NaN
650 3607 0 NaN
651 3607 0 NaN
652 3607 0 NaN
653 3607 0 NaN
654 3607 0 NaN
589 3608 0 NaN
590 3608 0 NaN
591 3608 0 NaN
592 3608 0 NaN
593 3608 0 NaN
594 3608 0 NaN
595 3608 0 NaN
596 3608 0 NaN
597 3608 0 NaN
598 3608 0 NaN
599 3608 0 NaN
600 3608 0 NaN
601 3608 0 NaN
602 3608 0 NaN
603 3608 0 3.8483
604 3608 0 NaN
605 3608 0 NaN
606 3608 0 NaN
607 3608 0 NaN
608 3608 0 NaN
609 3608 0 NaN
610 3608 0 3.6616
611 3608 0 NaN
612 3608 0 3.6674
613 3608 0 NaN
614 3608 0 NaN
615 3608 0 3.7901
616 3608 0 NaN
617 3608 0 NaN
618 3608 0 NaN
619 3608 0 NaN
620 3608 0 NaN
621 3608 0 NaN
622 3608 0 NaN
623 3608 0 NaN
624 3608 0 NaN
625 3608 0 NaN
626 3608 0 4.1469
627 3608 0 NaN
628 3608 0 NaN
629 3608 0 NaN
630 3608 0 NaN
631 3608 0 NaN
632 3608 0 NaN
633 3608 0 NaN
634 3608 0 NaN
635 3608 0 NaN
636 3608 0 NaN
637 3608 0 NaN
638 3608 0 NaN
639 3608 0 NaN
640 3608 0 NaN
641 3608 0 NaN
642 3608 0 NaN
643 3608 0 NaN
644 3608 0 NaN
645 3608 0 NaN
646 3608 0 NaN
647 3608 0 NaN
648 3608 0 NaN
649 3608 0 NaN
650 3608 0 NaN
651 3608 0 NaN
652 3608 0 NaN
653 3608 0 NaN
654 3608 0 NaN
589 3609 0 NaN
590 3609 0 NaN
591 3609 0 NaN
592 3609 0 NaN
593 3609 0 NaN
594 3609 0 NaN
595 3609 0 NaN
596 3609 0 NaN
597 3609 0 NaN
598 3609 0 NaN
599 3609 0 NaN
600 3609 0 NaN
601 3609 0 NaN
602 3609 0 3.8296
603 3609 0 NaN
604 3609 0 NaN
605 3609 0 NaN
606 3609 0 NaN
607 3609 0 NaN
608 3609 0 NaN
609 3609 0 NaN
610 3609 0 NaN
611 3609 0 3.5527
612 3609 0 3.571
613 3609 0 3.6228
614 3609 0 NaN
615 3609 0 3.731
616 3609 0 3.7958
617 3609 0 3.8603
618 3609 0 NaN
619 3609 0 NaN
620 3609 0 NaN
621 3609 0 NaN
622 3609 0 NaN
623 3609 0 NaN
624 3609 0 NaN
625 3609 0 NaN
626 3609 0 NaN
627 3609 0 NaN
628 3609 0 NaN
629 3609 0 NaN
630 3609 0 NaN
631 3609 0 NaN
632 3609 0 NaN
633 3609 0 NaN
634 3609 0 NaN
635 3609 0 NaN
636 3609 0 NaN
637 3609 0 NaN
638 3609 0 NaN
639 3609 0 NaN
640 3609 0 NaN
641 3609 0 NaN
642 3609 0 NaN
643 3609 0 NaN
644 3609 0 NaN
645 3609 0 NaN
646 3609 0 NaN
647 3609 0 NaN
648 3609 0 NaN
649 3609 0 NaN
650 3609 0 NaN
651 3609 0 NaN
652 3609 0 NaN
653 3609 0 NaN
654 3609 0 NaN
589 3610 0 NaN
590 3610 0 NaN
591 3610 0 NaN
592 3610 0 NaN
593 3610 0 NaN
594 3610 0 NaN
595 3610 0 NaN
596 3610 0 NaN
597 3610 0 NaN
598 3610 0 NaN
599 3610 0 NaN
600 3610 0 NaN
601 3610 0 NaN
602 3610 0 NaN
603 3610 0 NaN
604 3610 0 NaN
605 3610 0 NaN
606 3610 0 NaN
607 3610 0 3.403
608 3610 0 3.3833
609 3610 0 NaN
610 3610 0 3.4203
611 3610 0 3.454
612 3610 0 3.4871
613 3610 0 3.5528
614 3610 0 NaN
615 3610 0 NaN
616 3610 0 3.7718
617 3610 0 3.8424
618 3610 0 3.9275
619 3610 0 NaN
620 3610 0 4.0319
621 3610 0 NaN
622 3610 0 NaN
623 3610 0 NaN
624 3610 0 NaN
625 3610 0 NaN
626 3610 0 NaN
627 3610 0 NaN
628 3610 0 NaN
629 3610 0 NaN
630 3610 0 NaN
631 3610 0 NaN
632 3610 0 NaN
633 3610 0 NaN
634 3610 0 NaN
635 3610 0 NaN
636 3610 0 NaN
637 3610 0 NaN
638 3610 0 NaN
639 3610 0 NaN
640 3610 0 NaN
641 3610 0 NaN
642 3610 0 NaN
643 3610 0 NaN
644 3610 0 NaN
645 3610 0 NaN
646 3610 0 NaN
647 3610 0 NaN
648 3610 0 NaN
649 3610 0 NaN
650 3610 0 NaN
651 3610 0 NaN
652 3610 0 NaN
653 3610 0 NaN
654 3610 0 NaN
589 3611 0 NaN
590 3611 0 NaN
591 3611 0 NaN
592 3611 0 NaN
593 3611 0 NaN
594 3611 0 NaN
595 3611 0 NaN
596 3611 0 NaN
597 3611 0 NaN
598 3611 0 NaN
599 3611 0 NaN
600 3611 0 3.7979
601 3611 0 3.7763
602 3611 0 3.6671
603 3611 0 3.5512
604 3611 0 NaN
605 3611 0 NaN
606 3611 0 3.3009
607 3611 0 NaN
608 3611 0 3.2486
609 3611 0 3.2769
610 3611 0 3.3111
611 3611 0 3.3602
612 3611 0 3.4074
613 3611 0 3.4855
614 3611 0 3.5654
615 3611 0 3.6435
616 3611 0 3.7333
617 3611 0 3.8049
618 3611 0 3.8816
619 3611 0 3.9382
620 3611 0 3.9653
621 3611 0 NaN
622 3611 0 NaN
623 3611 0 NaN
624 3611 0 NaN
625 3611 0 NaN
626 3611 0 NaN
627 3611 0 NaN
628 3611 0 NaN
629 3611 0 NaN
630 3611 0 NaN
631 3611 0 NaN
632 3611 0 NaN
633 3611 0 NaN
634 3611 0 NaN
635 3611 0 NaN
636 3611 0 NaN
637 3611 0 NaN
638 3611 0 NaN
639 3611 0 NaN
640 3611 0 NaN
641 3611 0 NaN
642 3611 0 NaN
643 3611 0 NaN
644 3611 0 NaN
645 3611 0 NaN
646 3611 0 NaN
647 3611 0 NaN
648 3611 0 NaN
649 3611 0 NaN
650 3611 0 NaN
651 3611 0 NaN
652 3611 0 NaN
653 3611 0 NaN
654 3611 0 NaN
589 3612 0 NaN
590 3612 0 NaN
591 3612 0 NaN
592 3612 0 NaN
593 3612 0 NaN
594 3612 0 NaN
595 3612 0 NaN
596 3612 0 NaN
597 3612 0 NaN
598 3612 0 NaN
599 3612 0 3.7465
600 3612 0 3.7151
601 3612 0 3.6895
602 3612 0 3.5638
603 3612 0 3.4341
604 3612 0 3.3274
605 3612 0 3.2351
606 3612 0 3.1745
607 3612 0 3.1415
608 3612 0 3.1254
609 3612 0 3.1633
610 3612 0 3.2084
611 3612 0 3.27
612 3612 0 3.3294
613 3612 0 3.4173
614 3612 0 3.5059
615 3612 0 3.5905
616 3612 0 3.6836
617 3612 0 3.7516
618 3612 0 3.8093
619 3612 0 3.8587
620 3612 0 3.8735
621 3612 0 3.9449
622 3612 0 NaN
623 3612 0 NaN
624 3612 0 NaN
625 3612 0 NaN
626 3612 0 NaN
627 3612 0 NaN
628 3612 0 NaN
629 3612 0 NaN
630 3612 0 NaN
631 3612 0 NaN
632 3612 0 NaN
633 3612 0 NaN
634 3612 0 NaN
635 3612 0 NaN
636 3612 0 NaN
637 3612 0 NaN
638 3612 0 NaN
639 3612 0 NaN
640 3612 0 NaN
641 3612 0 NaN
642 3612 0 NaN
643 3612 0 NaN
644 3612 0 NaN
645 3612 0 NaN
646 3612 0 NaN
647 3612 0 NaN
648 3612 0 NaN
649 3612 0 NaN
650 3612 0 NaN
651 3612 0 NaN
652 3612 0 NaN
653 3612 0 NaN
654 3612 0 NaN
589 3613 0 NaN
590 3613 0 NaN
591 3613 0 NaN
592 3613 0 NaN
593 3613 0 NaN
594 3613 0 NaN
595 3613 0 NaN
596 3613 0 3.6392
597 3613 0 3.6312
598 3613 0 NaN
599 3613 0 3.5936
600 3613 0 3.5461
601 3613 0 3.5054
602 3613 0 3.375
603 3613 0 3.2465
604 3613 0 3.1407
605 3613 0 3.0505
606 3613 0 2.9923
607 3613 0 2.964
608 3613 0 2.9552
609 3613 0 3.0031
610 3613 0 3.0651
611 3613 0 3.1448
612 3613 0 3.2234
613 3613 0 3.3271
614 3613 0 3.429
615 3613 0 3.5237
