589 3607 0 3.789
590 3607 0 3.7992
591 3607 0 3.8049
592 3607 0 3.8147
593 3607 0 3.8323
594 3607 0 3.8584
595 3607 0 3.8823
596 3607 0 3.9023
597 3607 0 3.918
598 3607 0 3.9364
599 3607 0 3.9462
600 3607 0 3.9487
601 3607 0 3.9591
602 3607 0 3.9559
603 3607 0 3.93
604 3607 0 3.9117
605 3607 0 3.8757
606 3607 0 3.8437
607 3607 0 3.8315
608 3607 0 3.8194
609 3607 0 3.7976
610 3607 0 3.7818
611 3607 0 3.7671
612 3607 0 3.7644
613 3607 0 3.7965
614 3607 0 3.8274
615 3607 0 3.8497
616 3607 0 3.8813
617 3607 0 3.9248
618 3607 0 4.0057
619 3607 0 4.0773
620 3607 0 4.1464
621 3607 0 4.2634
622 3607 0 4.3569
623 3607 0 4.4184
624 3607 0 4.4115
625 3607 0 4.3254
626 3607 0 4.2064
627 3607 0 3.9821
628 3607 0 3.7694
629 3607 0 3.5935
630 3607 0 3.4528
631 3607 0 3.3576
632 3607 0 3.2734
633 3607 0 3.2233
634 3607 0 3.1841
635 3607 0 3.1393
636 3607 0 3.0998
637 3607 0 3.0684
638 3607 0 3.0402
639 3607 0 3.0118
640 3607 0 2.9864
641 3607 0 2.9628
642 3607 0 2.9425
643 3607 0 2.9196
644 3607 0 2.9048
645 3607 0 2.8885
646 3607 0 2.8756
647 3607 0 2.8628
648 3607 0 2.8457
649 3607 0 2.8312
650 3607 0 2.8163
651 3607 0 2.8032
652 3607 0 2.7901
653 3607 0 2.7754
654 3607 0 2.762
589 3608 0 3.7675
590 3608 0 3.7787
591 3608 0 3.7852
592 3608 0 3.7973
593 3608 0 3.8225
594 3608 0 3.8535
595 3608 0 3.8763
596 3608 0 3.8982
597 3608 0 3.9128
598 3608 0 3.9281
599 3608 0 3.9344
600 3608 0 3.9268
601 3608 0 3.9276
602 3608 0 3.8977
603 3608 0 3.8483
604 3608 0 3.8087
605 3608 0 3.7569
606 3608 0 3.7162
607 3608 0 3.695
608 3608 0 3.6786
609 3608 0 3.6674
610 3608 0 3.6616
611 3608 0 3.6612
612 3608 0 3.6674
613 3608 0 3.7087
614 3608 0 3.7533
615 3608 0 3.7901
616 3608 0 3.8382
617 3608 0 3.8938
618 3608 0 3.9801
619 3608 0 4.0532
620 3608 0 4.1203
621 3608 0 4.2311
622 3608 0 4.3188
623 3608 0 4.3667
624 3608 0 4.3472
625 3608 0 4.2569
626 3608 0 4.1469
627 3608 0 3.9354
628 3608 0 3.7374
629 3608 0 3.5677
630 3608 0 3.4381
631 3608 0 3.3483
632 3608 0 3.2654
633 3608 0 3.2146
634 3608 0 3.1724
635 3608 0 3.1246
636 3608 0 3.0836
637 3608 0 3.0503
638 3608 0 3.0219
639 3608 0 2.9942
640 3608 0 2.9694
641 3608 0 2.9466
642 3608 0 2.9266
643 3608 0 2.9038
644 3608 0 2.8891
645 3608 0 2.8728
646 3608 0 2.8598
647 3608 0 2.8472
648 3608 0 2.83
649 3608 0 2.8155
650 3608 0 2.8008
651 3608 0 2.7879
652 3608 0 2.7749
653 3608 0 2.7604
654 3608 0 2.747
589 3609 0 3.7499
590 3609 0 3.7598
591 3609 0 3.7633
592 3609 0 3.7756
593 3609 0 3.803
594 3609 0 3.835
595 3609 0 3.8564
596 3609 0 3.8793
597 3609 0 3.8926
598 3609 0 3.906
599 3609 0 3.9094
600 3609 0 3.8951
601 3609 0 3.8877
602 3609 0 3.8296
603 3609 0 3.7562
604 3609 0 3.6937
605 3609 0 3.6252
606 3609 0 3.5749
607 3609 0 3.5462
608 3609 0 3.527
609 3609 0 3.5289
610 3609 0 3.536
611 3609 0 3.5527
612 3609 0 3.571
613 3609 0 3.6228
614 3609 0 3.678
615 3609 0 3.731
616 3609 0 3.7958
617 3609 0 3.8603
618 3609 0 3.9467
619 3609 0 4.0159
620 3609 0 4.0728
621 3609 0 4.1767
622 3609 0 4.2421
623 3609 0 4.2752
624 3609 0 4.2487
625 3609 0 4.1642
626 3609 0 4.0659
627 3609 0 3.8792
628 3609 0 3.693
629 3609 0 3.5379
630 3609 0 3.4196
631 3609 0 3.3374
632 3609 0 3.2555
633 3609 0 3.2058
634 3609 0 3.1578
635 3609 0 3.1087
636 3609 0 3.0666
637 3609 0 3.0319
638 3609 0 3.0037
639 3609 0 2.9769
640 3609 0 2.9528
641 3609 0 2.9308
642 3609 0 2.9112
643 3609 0 2.8884
644 3609 0 2.8738
645 3609 0 2.8578
646 3609 0 2.8447
647 3609 0 2.8323
648 3609 0 2.8152
649 3609 0 2.8008
650 3609 0 2.7862
651 3609 0 2.7733
652 3609 0 2.7604
653 3609 0 2.7465
654 3609 0 2.7333
589 3610 0 3.7329
590 3610 0 3.7422
591 3610 0 3.7431
592 3610 0 3.755
593 3610 0 3.7825
594 3610 0 3.8127
595 3610 0 3.8316
596 3610 0 3.854
597 3610 0 3.8657
598 3610 0 3.8771
599 3610 0 3.8774
600 3610 0 3.8572
601 3610 0 3.8428
602 3610 0 3.7571
603 3610 0 3.6604
604 3610 0 3.5775
605 3610 0 3.4948
606 3610 0 3.4363
607 3610 0 3.403
608 3610 0 3.3833
609 3610 0 3.3992
610 3610 0 3.4203
611 3610 0 3.454
612 3610 0 3.4871
613 3610 0 3.5528
614 3610 0 3.6214
615 3610 0 3.6897
616 3610 0 3.7718
617 3610 0 3.8424
618 3610 0 3.9275
619 3610 0 3.9908
620 3610 0 4.0319
621 3610 0 4.1243
622 3610 0 4.1669
623 3610 0 4.1845
